TPs/TP_prueba2/out/TP_prueba2.elf:1a002242 00000076 t prvCopyDataToQueue
TPs/TP_prueba2/out/TP_prueba2.elf:1a0022b8 00000024 t prvCopyDataFromQueue
TPs/TP_prueba2/out/TP_prueba2.elf:1a0022dc 0000006e t prvUnlockQueue
TPs/TP_prueba2/out/TP_prueba2.elf:1a0023d0 00000022 t prvInitialiseNewQueue
TPs/TP_prueba2/out/TP_prueba2.elf:1a002a08 00000040 t prvTaskExitError
TPs/TP_prueba2/out/TP_prueba2.elf:1a002a48 00000022 t prvPortStartFirstTask
TPs/TP_prueba2/out/TP_prueba2.elf:1a002a70 0000000e t vPortEnableVFP
TPs/TP_prueba2/out/TP_prueba2.elf:1a002ad0 t pxCurrentTCBConst2
TPs/TP_prueba2/out/TP_prueba2.elf:1a002bb0 t pxCurrentTCBConst
TPs/TP_prueba2/out/TP_prueba2.elf:10002240 00000001 b ucMaxSysCallPriority
TPs/TP_prueba2/out/TP_prueba2.elf:10002244 00000004 b ulMaxPRIGROUPValue
TPs/TP_prueba2/out/TP_prueba2.elf:10000000 00000004 d uxCriticalNesting
TPs/TP_prueba2/out/TP_prueba2.elf:1a005884 00000004 t InitClkStates
TPs/TP_prueba2/out/TP_prueba2.elf:1a005888 00000074 t pinmuxing
TPs/TP_prueba2/out/TP_prueba2.elf:1a002e54 00000044 t Board_LED_Init
TPs/TP_prueba2/out/TP_prueba2.elf:1a002e98 00000040 t Board_TEC_Init
TPs/TP_prueba2/out/TP_prueba2.elf:1a002ed8 00000040 t Board_GPIO_Init
TPs/TP_prueba2/out/TP_prueba2.elf:1a002f18 00000030 t Board_ADC_Init
TPs/TP_prueba2/out/TP_prueba2.elf:1a002f48 00000038 t Board_SPI_Init
TPs/TP_prueba2/out/TP_prueba2.elf:1a002f80 00000024 t Board_I2C_Init
TPs/TP_prueba2/out/TP_prueba2.elf:1a005900 00000008 t GpioButtons
TPs/TP_prueba2/out/TP_prueba2.elf:1a005908 0000000c t GpioLeds
TPs/TP_prueba2/out/TP_prueba2.elf:1a005914 00000012 t GpioPorts
TPs/TP_prueba2/out/TP_prueba2.elf:1a003044 00000014 t Chip_SSP_GetClockIndex
TPs/TP_prueba2/out/TP_prueba2.elf:1a003058 00000018 t Chip_SSP_GetPeriphClockIndex
TPs/TP_prueba2/out/TP_prueba2.elf:10000004 00000038 d i2c
TPs/TP_prueba2/out/TP_prueba2.elf:1a003178 00000014 t Chip_ADC_GetClockIndex
TPs/TP_prueba2/out/TP_prueba2.elf:1a00318c 00000032 t getClkDiv
TPs/TP_prueba2/out/TP_prueba2.elf:1a00592c 00000048 t InitClkStates
TPs/TP_prueba2/out/TP_prueba2.elf:1a0033ac 000000a0 t pll_calc_divs
TPs/TP_prueba2/out/TP_prueba2.elf:1a00344c 0000010c t pll_get_frac
TPs/TP_prueba2/out/TP_prueba2.elf:1a003558 0000004c t Chip_Clock_FindBaseClock
TPs/TP_prueba2/out/TP_prueba2.elf:1a0037cc 00000022 t Chip_Clock_GetDivRate
TPs/TP_prueba2/out/TP_prueba2.elf:1000224c 00000008 b audio_usb_pll_freq
TPs/TP_prueba2/out/TP_prueba2.elf:1a005980 0000006c t periph_to_base
TPs/TP_prueba2/out/TP_prueba2.elf:1a003938 0000002c t Chip_UART_GetIndex
TPs/TP_prueba2/out/TP_prueba2.elf:1a0059ec 00000008 t UART_BClock
TPs/TP_prueba2/out/TP_prueba2.elf:1a0059f4 00000008 t UART_PClock
TPs/TP_prueba2/out/TP_prueba2.elf:1000003c 00000004 d ClockSpeed
TPs/TP_prueba2/out/TP_prueba2.elf:1a003b28 00000034 t gpioObtainPinInit
TPs/TP_prueba2/out/TP_prueba2.elf:10002284 00000004 b g_hUsb
TPs/TP_prueba2/out/TP_prueba2.elf:1a004508 00000048 t std
TPs/TP_prueba2/out/TP_prueba2.elf:1a0048bc 0000002e t __sfputc_r
TPs/TP_prueba2/out/TP_prueba2.elf:1000004c 00000060 d impure_data
TPs/TP_prueba2/out/TP_prueba2.elf:1a005bc8 t __init_array_end
TPs/TP_prueba2/out/TP_prueba2.elf:1a005bc4 b __preinit_array_end
TPs/TP_prueba2/out/TP_prueba2.elf:1a005bc4 t __init_array_start
TPs/TP_prueba2/out/TP_prueba2.elf:1a005bc4 b __preinit_array_start
TPs/TP_prueba2/out/TP_prueba2.elf:1a005680 00000010 T _malloc_usable_size_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a0035f0 0000001c T Chip_Clock_GetDividerSource
TPs/TP_prueba2/out/TP_prueba2.elf:1a000ba8 00000012 T _isatty_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a000880 00000064 T buttonReleased
TPs/TP_prueba2/out/TP_prueba2.elf:1a004ea4 000000dc T _puts_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W TIMER2_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a000bba 0000000a T _lseek_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a000184 00000002 W DebugMon_Handler
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W RIT_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a080000 A __top_MFlashA512
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W ADCHS_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a000114 T __section_table_start
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W FLASH_EEPROM_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:10002290 00000004 B queue_measurement
TPs/TP_prueba2/out/TP_prueba2.elf:1a002b18 0000002c T vPortExitCritical
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W I2C0_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:100000b0 00000004 B new_measurement
TPs/TP_prueba2/out/TP_prueba2.elf:10002294 00000004 B queue_tare
TPs/TP_prueba2/out/TP_prueba2.elf:1a004e74 00000030 T printf
TPs/TP_prueba2/out/TP_prueba2.elf:1a00303a 00000008 T __stdio_init
TPs/TP_prueba2/out/TP_prueba2.elf:10002298 00000004 B TaskHandle_average
TPs/TP_prueba2/out/TP_prueba2.elf:1000230c 00000001 B __lock___atexit_recursive_mutex
TPs/TP_prueba2/out/TP_prueba2.elf:1a00502a 00000024 T __sseek
TPs/TP_prueba2/out/TP_prueba2.elf:1a0045b8 00000070 T __sinit
TPs/TP_prueba2/out/TP_prueba2.elf:1a005058 000000a4 T __swbuf_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a00017a 00000002 W HardFault_Handler
TPs/TP_prueba2/out/TP_prueba2.elf:1a0029b4 00000052 T vQueueWaitForMessageRestricted
TPs/TP_prueba2/out/TP_prueba2.elf:1a00455c 0000002c T __sfmoreglue
TPs/TP_prueba2/out/TP_prueba2.elf:1a000000 A __vectors_start__
TPs/TP_prueba2/out/TP_prueba2.elf:1a003232 0000000c T Chip_ADC_SetResolution
TPs/TP_prueba2/out/TP_prueba2.elf:1a005380 0000000c T __malloc_unlock
TPs/TP_prueba2/out/TP_prueba2.elf:1a002bb4 0000002c T SysTick_Handler
TPs/TP_prueba2/out/TP_prueba2.elf:1a0039b8 00000040 T Chip_UART_SetBaud
TPs/TP_prueba2/out/TP_prueba2.elf:1000230d 00000001 B __lock___arc4random_mutex
TPs/TP_prueba2/out/TP_prueba2.elf:1a000b04 00000002 W initialise_monitor_handles
TPs/TP_prueba2/out/TP_prueba2.elf:1a004030 00000008 T printString
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W SDIO_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a002fdc 0000001c T Board_UARTGetChar
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W ATIMER_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a005340 00000034 T memmove
TPs/TP_prueba2/out/TP_prueba2.elf:1a002b50 00000064 T PendSV_Handler
TPs/TP_prueba2/out/TP_prueba2.elf:1a0025bc 000000ce T xQueueGenericSendFromISR
TPs/TP_prueba2/out/TP_prueba2.elf:1a000178 00000002 W NMI_Handler
TPs/TP_prueba2/out/TP_prueba2.elf:1a005bd0 R __exidx_end
TPs/TP_prueba2/out/TP_prueba2.elf:1a000150 T __data_section_table_end
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W I2C1_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W UART1_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a0003e4 0000005c T task_wait
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W GPIO5_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a000814 00000030 T create_queue
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W CAN1_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:10002114 00000004 B pxCurrentTCB
TPs/TP_prueba2/out/TP_prueba2.elf:1a000b9e 0000000a T _fstat_r
TPs/TP_prueba2/out/TP_prueba2.elf:53ff6d86 A __valid_user_code_checksum
TPs/TP_prueba2/out/TP_prueba2.elf:1a005bd0 R _etext
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W USB1_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W I2S0_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:100022b4 00000004 B tiempo_down
TPs/TP_prueba2/out/TP_prueba2.elf:1a001df4 00000018 T vTaskInternalSetTimeOutState
TPs/TP_prueba2/out/TP_prueba2.elf:1a000a3c 000000c8 T task_Tx_WIFI
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W TIMER3_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a00386e 0000000c T Chip_Clock_GetBaseClocktHz
TPs/TP_prueba2/out/TP_prueba2.elf:1a0009a4 00000084 T format
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001bc 0000000a T UART0_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001a8 00000012 T bss_init
TPs/TP_prueba2/out/TP_prueba2.elf:1a002c18 00000110 T xPortStartScheduler
TPs/TP_prueba2/out/TP_prueba2.elf:1a00473e 0000001c T memcpy
TPs/TP_prueba2/out/TP_prueba2.elf:1a001d00 00000030 T vTaskPlaceOnEventList
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W SGPIO_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a004550 0000000c T _cleanup_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a005490 000001f0 T _svfprintf_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a002be0 00000038 W vPortSetupTimerInterrupt
TPs/TP_prueba2/out/TP_prueba2.elf:1a004080 T __aeabi_uldivmod
TPs/TP_prueba2/out/TP_prueba2.elf:10002318 ? _noinit
TPs/TP_prueba2/out/TP_prueba2.elf:1a004f80 00000010 T puts
TPs/TP_prueba2/out/TP_prueba2.elf:1a000e34 00000070 T vPortFree
TPs/TP_prueba2/out/TP_prueba2.elf:1a003f6e 00000016 T uartWriteString
TPs/TP_prueba2/out/TP_prueba2.elf:10002304 00000004 B SystemCoreClock
TPs/TP_prueba2/out/TP_prueba2.elf:1a003964 00000054 T Chip_UART_Init
TPs/TP_prueba2/out/TP_prueba2.elf:1a0027e8 000001a4 T xQueueSemaphoreTake
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W ADC0_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a002d28 0000005c T vPortValidateInterruptPriority
TPs/TP_prueba2/out/TP_prueba2.elf:100000ac 00000004 B OFFSET
TPs/TP_prueba2/out/TP_prueba2.elf:1a000180 00000002 W UsageFault_Handler
TPs/TP_prueba2/out/TP_prueba2.elf:1a0038ec 0000004c T Chip_Clock_GetRate
TPs/TP_prueba2/out/TP_prueba2.elf:1a002188 00000016 T vListInsertEnd
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W GPIO6_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a004020 00000010 T printInitUart
TPs/TP_prueba2/out/TP_prueba2.elf:1a002ddc 0000006c T Board_SetupClocking
TPs/TP_prueba2/out/TP_prueba2.elf:20008000 A __top_RamAHB32
TPs/TP_prueba2/out/TP_prueba2.elf:1a0040b0 000002d0 T __udivmoddi4
TPs/TP_prueba2/out/TP_prueba2.elf:1a000c3c 00000020 T _sbrk_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a0058fc 00000004 T ExtRateIn
TPs/TP_prueba2/out/TP_prueba2.elf:1a000844 0000002c T create_semaphore
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W IntDefaultHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a000300 T __CRP_WORD_END__
TPs/TP_prueba2/out/TP_prueba2.elf:1a000bc4 0000004e T _read_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a002182 00000006 T vListInitialiseItem
TPs/TP_prueba2/out/TP_prueba2.elf:100022b8 00000004 B tiempo_diff
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W GPIO1_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a00268c 0000015c T xQueueReceive
TPs/TP_prueba2/out/TP_prueba2.elf:100022c4 00000040 B xQueueRegistry
TPs/TP_prueba2/out/TP_prueba2.elf:1000229c 00000004 B sem_measurement
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W SSP0_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a005bc8 R __exidx_start
TPs/TP_prueba2/out/TP_prueba2.elf:1000230e 00000001 B __lock___env_recursive_mutex
TPs/TP_prueba2/out/TP_prueba2.elf:1a0002fc 00000004 T CRP_WORD
TPs/TP_prueba2/out/TP_prueba2.elf:1000230f 00000001 B __lock___sinit_recursive_mutex
TPs/TP_prueba2/out/TP_prueba2.elf:1a005b8c 00000004 T _global_impure_ptr
TPs/TP_prueba2/out/TP_prueba2.elf:1a00538c 0000004c T _realloc_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a0046f0 00000048 T __libc_init_array
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W ADC1_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a000d18 0000011c T pvPortMalloc
TPs/TP_prueba2/out/TP_prueba2.elf:1a002ff8 00000030 T Board_Init
TPs/TP_prueba2/out/TP_prueba2.elf:1a000b92 00000002 W _init
TPs/TP_prueba2/out/TP_prueba2.elf:1a0007d8 0000003c T create_task
TPs/TP_prueba2/out/TP_prueba2.elf:1a00216c 00000016 T vListInitialise
TPs/TP_prueba2/out/TP_prueba2.elf:1a000114 T __data_section_table
TPs/TP_prueba2/out/TP_prueba2.elf:1a001838 0000000c T xTaskGetTickCount
TPs/TP_prueba2/out/TP_prueba2.elf:1a00243c 00000180 T xQueueGenericSend
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W RTC_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:10002318 B _ebss
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W TIMER0_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a000b08 00000088 T Reset_Handler
TPs/TP_prueba2/out/TP_prueba2.elf:20010000 A __top_RamAHB_ETB16
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W SPI_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a00313c 00000038 T Chip_I2C_SetClockRate
TPs/TP_prueba2/out/TP_prueba2.elf:1a001f78 000000b4 T xTaskPriorityDisinherit
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W LCD_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:100000b8 00000004 B stage
TPs/TP_prueba2/out/TP_prueba2.elf:1a0035a4 0000004c T Chip_Clock_EnableCrystal
TPs/TP_prueba2/out/TP_prueba2.elf:10002310 00000001 B __lock___malloc_recursive_mutex
TPs/TP_prueba2/out/TP_prueba2.elf:100022a0 00000004 B TaskHandle_measurement
TPs/TP_prueba2/out/TP_prueba2.elf:10008000 A __top_RamLoc32
TPs/TP_prueba2/out/TP_prueba2.elf:1a001d68 0000008c T xTaskRemoveFromEventList
TPs/TP_prueba2/out/TP_prueba2.elf:1a002134 0000001c W vApplicationMallocFailedHook
TPs/TP_prueba2/out/TP_prueba2.elf:1a00018a 0000001e T data_init
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W TIMER1_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a005b2c 00000020 T __sf_fake_stderr
TPs/TP_prueba2/out/TP_prueba2.elf:1a00051c 000000fc T task_tare
TPs/TP_prueba2/out/TP_prueba2.elf:1a003118 00000024 T Chip_I2C_Init
TPs/TP_prueba2/out/TP_prueba2.elf:1a00163c 000000e0 T vTaskDelete
TPs/TP_prueba2/out/TP_prueba2.elf:1a00473c 00000002 T __retarget_lock_release_recursive
TPs/TP_prueba2/out/TP_prueba2.elf:1a003f84 0000000a T UART2_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a004038 00000010 T printEnter
TPs/TP_prueba2/out/TP_prueba2.elf:1a003760 0000006c T Chip_Clock_GetMainPLLHz
TPs/TP_prueba2/out/TP_prueba2.elf:1a0053d8 000000b6 T __ssputs_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a0059fc 000000e6 T gpioPinsInit
TPs/TP_prueba2/out/TP_prueba2.elf:1a002108 0000002c W vAssertCalled
TPs/TP_prueba2/out/TP_prueba2.elf:1a003f54 0000001a T uartWriteByte
TPs/TP_prueba2/out/TP_prueba2.elf:1a0020ec 0000001c T pvTaskIncrementMutexHeldCount
TPs/TP_prueba2/out/TP_prueba2.elf:1a003070 00000012 T Chip_SSP_SetClockRate
TPs/TP_prueba2/out/TP_prueba2.elf:1a0048ea 00000024 T __sfputs_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W GPIO2_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a004588 0000000c T __sfp_lock_acquire
TPs/TP_prueba2/out/TP_prueba2.elf:1a0052a0 T memchr
TPs/TP_prueba2/out/TP_prueba2.elf:1a001e0c 00000084 T xTaskCheckForTimeOut
TPs/TP_prueba2/out/TP_prueba2.elf:1a00476c 0000009c T _free_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a003848 00000026 T Chip_Clock_GetBaseClock
TPs/TP_prueba2/out/TP_prueba2.elf:1a001ebc 000000bc T xTaskPriorityInherit
TPs/TP_prueba2/out/TP_prueba2.elf:100000ac B _bss
TPs/TP_prueba2/out/TP_prueba2.elf:1a0008e4 0000000c T fsmButtonError
TPs/TP_prueba2/out/TP_prueba2.elf:1a003200 00000032 T Chip_ADC_SetSampleRate
TPs/TP_prueba2/out/TP_prueba2.elf:10002248 00000004 B freeRtosInterruptCallback
TPs/TP_prueba2/out/TP_prueba2.elf:1a001828 00000010 T vTaskSuspendAll
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W I2S1_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a003082 0000003e T Chip_SSP_SetBitRate
TPs/TP_prueba2/out/TP_prueba2.elf:1a0021d2 00000026 T uxListRemove
TPs/TP_prueba2/out/TP_prueba2.elf:1a003174 00000002 T Chip_GPIO_Init
TPs/TP_prueba2/out/TP_prueba2.elf:1a005928 00000004 T OscRateIn
TPs/TP_prueba2/out/TP_prueba2.elf:1a003ed8 0000007c T uartInit
TPs/TP_prueba2/out/TP_prueba2.elf:10002318 ? _end_noinit
TPs/TP_prueba2/out/TP_prueba2.elf:10008000 A _vStackTop
TPs/TP_prueba2/out/TP_prueba2.elf:1a00171c 00000088 T vTaskResume
TPs/TP_prueba2/out/TP_prueba2.elf:1a001b48 000000cc T vTaskSwitchContext
TPs/TP_prueba2/out/TP_prueba2.elf:1a0001ba 00000002 W SSP1_IRQHandler
TPs/TP_prueba2/out/TP_prueba2.elf:1a001d30 00000038 T vTaskPlaceOnEventListRestricted
TPs/TP_prueba2/out/TP_prueba2.elf:1a000178 T __bss_section_table_end
TPs/TP_prueba2/out/TP_prueba2.elf:1a000870 00000010 T buttonPressed
TPs/TP_prueba2/out/TP_prueba2.elf:1a000b94 0000000a T _close_r
TPs/TP_prueba2/out/TP_prueba2.elf:1a003b5c 000001ac T gpioInit
TPs/TP_prueba2/out/TP_prueba2.elf:100022a4 00000004 B queue_jump
TPs/TP_prueba2/out/TP_prueba2.elf:1a000440 000000dc T task_average
TPs/TP_prueba2/out/TP_prueba2.elf:1a000fb8 0000006c T xTimerGenericCommand
